microscope	顕微鏡
realm	領域
acid	酸性の
toxic	有害な
poison	毒
strive	努力する
endeavor	努力
manufacture	～を製造する
yield	～を産出する
duplicate	～を複製する
assemble	～を組み立てる
mold	～を作る
coin	～を作り出す
physician	医師
veterinarian	獣医
therapy	治療
injection	注射
dose	服用量
sanitation	衛生
germ	細菌
tumor	腫瘍
agony	苦痛
disorder	不調
plague	疫病
epidemic	流行
diagnosis	診断
mortality	死亡率
chronic	慢性の
immune	免疫の
choke	息が詰まる
paralyze	～を麻痺させる
infect	に感染させる
prescribe	を処方する
digest	～を消化する
weary	疲れている
nourish	～に栄養を与える
assert	～と断定する
defy	～に逆らう
condemn	～を非難する
contradict	～と矛盾する
cite	～を引き合いに出す
illustrate	～を説明する
articulate	をはっきり述べる
advocate	提唱者
breakthrough	飛躍的進歩
evolution	進化
innovation	革新a
probe	探査機
fluid	流体
particle	粒子
gravity	重力
friction	摩擦
mutation	突然変異
heredity	遺伝
hypothesis	仮説
specimen	標本
microscope	顕微鏡
realm	領域
acid	酸性の
toxic	有害な
poison	毒
strive	努力する
endeavor	努力
manufacture	～を製造する
yield	～を産出する
duplicate	～を複製する
assemble	～を組み立てる
mold	～を作る
coin	～を作り出す
physician	医師
veterinarian	獣医
therapy	治療
injection	注射
dose	服用量
sanitation	衛生
germ	細菌
tumor	腫瘍
agony	苦痛
disorder	不調
plague	疫病
epidemic	流行
diagnosis	診断
mortality	死亡率
chronic	慢性の
immune	免疫の
choke	息が詰まる
paralyze	～を麻痺させる
infect	に感染させる
prescribe	を処方する
digest	～を消化する
weary	疲れている
nourish	～に栄養を与える
flesh	肉
kidney	腎臓
posture	姿勢
limb	手足
erect	直立した
compensate	補償する
flourish	栄える
abuse	虐待
bias	偏見
prestige	名声
privilege	特権
feat	偉業
dignity	威厳
virtue	美徳
aristocracy	貴族
rebel	反逆者
scheme	計画
convention	会議
conference	会議
consent	合意
initiative	新構想
province	州
colony	植民地
frontier	辺境
tribe	部族
primitive	原始的な
ethnic	民族の
anonymous	匿名の
coverate	報道
obligation	責務
norm	ふつうのこと
patent	特許
entitled	権利がある
donate	～を寄付する
conform	合わせる
comply	従う
legislation	法律
testimony	証言
jury	陪審
legitimate	正当な
enforce	～を施行する
regime	政権
bureaucracy	官僚制度
corruption	腐敗
tyranny	圧制
sanction	制裁
census	国勢調査
candidate	候補
senator	上院議員
ambassador	大使
diplomat	外交官
refugee	難民
territory	領土
ally	同盟国
federal	連邦の
feudal	封建制の
communist	共産主義の
estate	財産
assert	財産
revenue	歳入
deficit	赤字
commerce	商業
output	生産高
subsidy	補助金
monopoly	独占
transaction	取り引き
corporation	企業
venture	事業
headquarters	本社
personnel	全職員
expertise	専門的知識
quota	ノルマ
warehouse	倉庫
toil	骨折って働く
undertake	を引き受ける
merge	合併する
comprise	～から成る
component	構成要素
framework	枠組
prototype	原型
dimension	側面
margin	余白
relevant	関連のある
compatible	適合する
correspond	一致する
identical	同一の
equivalent	等しい
random	無作為の
warrior	戦士
assault	襲撃
troop	軍隊
torture	拷問
dispute	論争
riot	暴動
persecution	迫害
dominate	～を支配する
slaughter	～を虐殺する
suppress	を鎮圧する
surrender	降伏する
contend	戦う
hostile	敵意のある
wreck	残骸
toll	犠牲者
disrupt	をかき乱す
interfere	邪魔する
confront	に立ちふさがる
hinder	～を妨げる
explode	爆発する
collide	衝突する
nephew	甥
spouse	配偶者
heir	相続人
folk	民族
peer	同等の人
proceed	進む
navigate	進路を決める
roam	歩き回る
flee	逃亡する
retreat	退く
crawl	這って進む
drift	漂う
alter	～を変える
convert	を転換する
shrink	知事務
wither	しおれる
transition	移り変わり
distortion	歪めること
enhance	～を向上させる
reinforce	～を補強する
foster	を育成する
breakdown	崩壊
collapse	崩壊する
render	～を～にする
impair	を低下させる
deteriorate	悪化する
undermine	～を弱める
tackle	～に取り組む
disposal	～を自由にする
confine	～を閉じ込める
designate	～を指定する
regulate	～を規制する
prohibit	～を禁じる
refrain	控える
curb	～を抑制する
restrain	～を抑制する
halt	～を止める
animate	～を活気づける
suppress～を駆り立てる
urge	～をせき立てる
lure	～を誘い込む
stimulate	～を刺激する
compel	強制する
dictate	～を書き取らせる
blur	～をぼやかす
divert	の方向を変える
reverse	～を逆転する
supplement	を補う
pose	～をもたらす
stroll	散策する
shrug	をすくめる
sniff	臭いをかぐ
embrace	～を抱擁する
